id,source,target,type
e8.818471412772336,n1,n1,arrow
e21.150803520633204,n1,n1,arrow
e35.337309811926424,n1,n1,arrow
e3.7210416106283524,n1,n1,arrow
e4.199631068696792,n1,n1,arrow
e16.91337252984101,n1,n1,arrow
e5.771276593170997,n1,n1,arrow
e32.34827783983115,n1,n1,arrow
e12.690326730500415,n1,n1,arrow
e6.996655518572488,n1,n1,arrow
e1.2241611961471788,n1,n1,arrow
e29.674026261964773,n1,n1,arrow
e30.885738823926378,n1,n1,arrow
e17.888604045481085,n1,n1,arrow
e22.294713592392256,n1,n1,arrow
e32.54102610637326,n1,n1,arrow
e35.254849572044016,n1,n1,arrow
e9.190707494258938,n1,n1,arrow
e35.656503729507186,n1,n1,arrow
e11.692942497975157,n1,n1,arrow
e25.139001110091808,n1,n1,arrow
e18.238658401233575,n1,n1,arrow
e8.521532023055428,n1,n1,arrow
e28.05198279107957,n1,n1,arrow
e15.283241098477921,n1,n1,arrow
e5.485578900658927,n1,n1,arrow
e8.08376261283724,n1,n1,arrow
e2.7241497124335874,n1,n1,arrow
e4.772644928901458,n1,n1,arrow
e17.193762636615897,n1,n1,arrow
e32.5553851789329,n1,n1,arrow
e32.90433828765142,n1,n1,arrow
e27.93641128150737,n1,n1,arrow
e6.566188326869915,n1,n1,arrow
e32.1838480806326,n1,n1,arrow
e35.218579566778544,n1,n1,arrow
e10.207151647125151,n1,n1,arrow
e20.100970341356415,n1,n1,arrow
e3.6884087215641146,n1,n1,arrow
e16.365534580855762,n1,n1,arrow
e1.9456912689161345,n1,n1,arrow
e35.48351114502509,n1,n1,arrow
e1.894020232200757,n1,n1,arrow
e12.476891522541674,n1,n1,arrow
e0.2541412536498604,n1,n1,arrow
e17.06163794928898,n1,n1,arrow
e32.38978357184055,n1,n1,arrow
e25.641136998097775,n1,n1,arrow
e6.580878361286047,n1,n1,arrow
e14.233568243374501,n1,n1,arrow
e30.42914749586317,n1,n1,arrow
e14.197027001794808,n1,n1,arrow
e22.650238500388447,n1,n1,arrow
e15.817466847533852,n1,n1,arrow
e27.79725646873486,n1,n1,arrow
e32.20988891852377,n1,n1,arrow
e31.34190780806029,n1,n1,arrow
e26.792863926588037,n1,n1,arrow
e8.89646682220094,n1,n1,arrow
e20.806390037483744,n1,n1,arrow
e20.570452290420207,n1,n1,arrow
e8.276964168399585,n1,n1,arrow
e4.383408314744656,n1,n1,arrow
e0.627380402737796,n1,n1,arrow
e7.048575446392515,n1,n1,arrow
e20.170665303414374,n1,n1,arrow
e28.576173669151597,n1,n1,arrow
e34.48222665757932,n1,n1,arrow
e1.4080673429357775,n1,n1,arrow
e14.478859941645858,n1,n1,arrow
e32.651707935513876,n1,n1,arrow
e3.3364762062992424,n1,n1,arrow
e23.891715246851085,n1,n1,arrow
e25.00808170361604,n1,n1,arrow
e10.304277498842444,n1,n1,arrow
e5.644377747160156,n1,n1,arrow
e26.749187169114837,n1,n1,arrow
e21.68940936387615,n1,n1,arrow
e18.90877655107739,n1,n1,arrow
e16.806295544910313,n1,n1,arrow
e21.259943892329492,n1,n1,arrow
e16.86549959524871,n1,n1,arrow
e28.64366506990356,n1,n1,arrow
e19.393742991659405,n1,n1,arrow
e23.02293660535896,n1,n1,arrow
e23.89206397500836,n1,n1,arrow
e14.831493114192416,n1,n1,arrow
e8.441215540768752,n1,n1,arrow
e3.8849435996399815,n1,n1,arrow
e29.023887701045005,n1,n1,arrow
e21.01528035467753,n1,n1,arrow
e15.440936089947193,n1,n1,arrow
e0.6983293743418695,n1,n1,arrow
e18.82995064812158,n1,n1,arrow
e15.7797469188821,n1,n1,arrow
e11.799274021872222,n1,n1,arrow
e35.893000065642184,n1,n1,arrow
e12.843375262408921,n1,n1,arrow
e36.480804238732496,n1,n1,arrow
e8.958356117576503,n1,n1,arrow
e25.257383414162884,n1,n1,arrow
e5.8589848908642725,n1,n1,arrow
e32.26217007875215,n1,n1,arrow
e5.955650087141955,n1,n1,arrow
e12.11255709797889,n1,n1,arrow
e18.074774875104982,n1,n1,arrow
e3.551867566281343,n1,n1,arrow
e27.239769592003952,n1,n1,arrow
e14.089509936268394,n1,n1,arrow
e21.117952319664575,n1,n1,arrow
e36.53140581769807,n1,n1,arrow
e5.3943127296654785,n1,n1,arrow
e31.03288300513156,n1,n1,arrow
e7.986430232300656,n1,n1,arrow
e9.013085982651692,n1,n1,arrow
e34.04185370247866,n1,n1,arrow
e8.110433103500593,n1,n1,arrow
e17.35937131532716,n1,n1,arrow
e36.24143614804512,n1,n1,arrow
e13.891670334944067,n1,n1,arrow
e22.713516084743407,n1,n1,arrow
e27.71724055931916,n1,n1,arrow
e17.23885019574715,n1,n1,arrow
e21.981159368228678,n1,n1,arrow
e28.314159104696266,n1,n1,arrow
e19.671251157588944,n1,n1,arrow
e35.49291287612212,n1,n1,arrow
e13.418212154150948,n1,n1,arrow
e7.245936133985913,n1,n1,arrow
e0.40752044325166215,n1,n1,arrow
e3.5460166333366496,n1,n1,arrow
e26.227219541931344,n1,n1,arrow
e16.938871914592106,n1,n1,arrow
e35.60415180424886,n1,n1,arrow
e27.085894210772093,n1,n1,arrow
e25.418874137824677,n1,n1,arrow
e23.417411354987966,n1,n1,arrow
e4.755677121762202,n1,n1,arrow
e8.244894249429466,n1,n1,arrow
e31.274246112927454,n1,n1,arrow
e22.115939046217186,n1,n1,arrow
e2.3099837229427775,n1,n1,arrow
e31.48653892096629,n1,n1,arrow
e0.6853201414360985,n1,n1,arrow
e19.33375018024989,n1,n1,arrow
e2.016869586602203,n1,n1,arrow
e2.14177801674227,n1,n1,arrow
e36.11393113626277,n1,n1,arrow
e8.98105490161124,n1,n1,arrow
e0.13985787840522956,n1,n1,arrow
e5.858139386975179,n1,n1,arrow
e0.513492830517412,n1,n1,arrow
e12.809980880118509,n1,n1,arrow
e23.638604547695966,n1,n1,arrow
e17.707374692696185,n1,n1,arrow
e30.749687454452665,n1,n1,arrow
e3.662620441646369,n1,n1,arrow
e1.4474232791602137,n1,n1,arrow
e2.4549861189599564,n1,n1,arrow
e35.24397256632056,n1,n1,arrow
e10.928777654458,n1,n1,arrow
e13.490070106753894,n1,n1,arrow
e14.457180191731615,n1,n1,arrow
e14.250353459009615,n1,n1,arrow
e14.781959246905291,n1,n1,arrow
e27.34187704411325,n1,n1,arrow
e5.162840776600485,n1,n1,arrow
e8.600373872189177,n1,n1,arrow
e4.506399427896146,n1,n1,arrow
e18.100491331302642,n1,n1,arrow
e21.283035989671085,n1,n1,arrow
e36.74802607972318,n1,n1,arrow
e10.252977478996414,n1,n1,arrow
e31.188897167702276,n1,n1,arrow
e36.68153199889325,n1,n1,arrow
e2.708743479052642,n1,n1,arrow
e22.12101692185455,n1,n1,arrow
e5.450119615645454,n1,n1,arrow
e23.727854036481666,n1,n1,arrow
e15.143760572021307,n1,n1,arrow
e21.21912484339188,n1,n1,arrow
e15.746531107023282,n1,n1,arrow
e26.764136336231154,n1,n1,arrow
e22.28037974755481,n1,n1,arrow
e4.744655495413637,n1,n1,arrow
e14.763946784352612,n1,n1,arrow
e18.958496774715872,n1,n1,arrow
e11.700853503480468,n1,n1,arrow
e27.66792145242198,n1,n1,arrow
e31.662974882252588,n1,n1,arrow
e14.382527229753379,n1,n1,arrow
e29.3180426900823,n1,n1,arrow
e23.057012999169576,n1,n1,arrow
e16.197601282580187,n1,n1,arrow
e12.587264086379895,n1,n1,arrow
e30.157567639816634,n1,n1,arrow
e3.784551109349828,n1,n1,arrow
e23.40642938373018,n1,n1,arrow
e1.2799950859608646,n1,n1,arrow
e13.260201308356626,n1,n1,arrow
e4.222160383611896,n1,n1,arrow
e3.617124102373436,n1,n1,arrow
e19.8503048233986,n1,n1,arrow
e17.923342179110826,n1,n1,arrow
e5.0014445397989356,n1,n1,arrow
e8.841079179051055,n1,n1,arrow
e0.9220150182776814,n1,n1,arrow
e11.948547669956266,n1,n1,arrow
e20.471039060061383,n1,n1,arrow
e10.184092408155095,n1,n1,arrow
e13.060215451404872,n1,n1,arrow
e34.1591036954429,n1,n1,arrow
e32.96066037471792,n1,n1,arrow
e6.565586738666314,n1,n1,arrow
e34.2862627376766,n1,n1,arrow
e11.92954616824112,n1,n1,arrow
e14.841742353164904,n1,n1,arrow
e1.0476073042962548,n1,n1,arrow
e30.561949076251782,n1,n1,arrow
e29.405481291213597,n1,n1,arrow
e22.655019103921298,n1,n1,arrow
e0.48425235507569653,n1,n1,arrow
e20.86055612981387,n1,n1,arrow
e31.468431336913575,n1,n1,arrow
e28.872183163340427,n1,n1,arrow
e15.536952833452476,n1,n1,arrow
e35.843938563987734,n1,n1,arrow
e35.21336652362681,n1,n1,arrow
e13.255782061802662,n1,n1,arrow
e29.166951737038616,n1,n1,arrow
e35.936408603529536,n1,n1,arrow
e13.70337434241764,n1,n1,arrow
e2.651905218792703,n1,n1,arrow
e33.33161947563954,n1,n1,arrow
e30.70845842573132,n1,n1,arrow
e35.755262961052246,n1,n1,arrow
e10.369934390255903,n1,n1,arrow
e20.907184152237342,n1,n1,arrow
e20.061883791162717,n1,n1,arrow
e35.48293803582138,n1,n1,arrow
e35.59999908030353,n1,n1,arrow
e12.767935199028349,n1,n1,arrow
e4.667606298537752,n1,n1,arrow
e0.33496935359128277,n1,n1,arrow
e9.858546435209657,n1,n1,arrow
e5.12323903168877,n1,n1,arrow
e4.873954104523374,n1,n1,arrow
e14.22075551134904,n1,n1,arrow
e14.093557152257084,n1,n1,arrow
e23.008373222911853,n1,n1,arrow
e19.975500060493776,n1,n1,arrow
e25.27109281589252,n1,n1,arrow
e34.927189914553274,n1,n1,arrow
e22.44648296837181,n1,n1,arrow
e0.9178708665396345,n1,n1,arrow
e20.722362342862098,n1,n1,arrow
e32.48629466628403,n1,n1,arrow
e33.51043747843565,n1,n1,arrow
e26.84007306146747,n1,n1,arrow
e0.21647965951152348,n1,n1,arrow
e23.388212636224406,n1,n1,arrow
e25.571305794828266,n1,n1,arrow
e30.11338281612943,n1,n1,arrow
e13.387331775167349,n1,n1,arrow
e36.52139227868373,n1,n1,arrow
e33.76954084067907,n1,n1,arrow
e11.845398159082206,n1,n1,arrow
e11.524401509380759,n1,n1,arrow
e26.332644880172168,n1,n1,arrow
e9.183939915820229,n1,n1,arrow
e7.531800972886071,n1,n1,arrow
e2.6652869737019342,n1,n1,arrow
e7.559825829140295,n1,n1,arrow
e22.738607450232166,n1,n1,arrow
e28.440938214984563,n1,n1,arrow
e30.89321297215975,n1,n1,arrow
e9.708914261335083,n1,n1,arrow
e34.4249711841959,n1,n1,arrow
e25.284084117651425,n1,n1,arrow
e31.447208821845756,n1,n1,arrow
e8.50249573400009,n1,n1,arrow
e26.876250484576428,n1,n1,arrow
e11.618972570482194,n1,n1,arrow
e12.750366499658615,n1,n1,arrow
e21.1864126044091,n1,n1,arrow
e11.143897130967499,n1,n1,arrow
e11.94819782065027,n1,n1,arrow
e30.723855253365485,n1,n1,arrow
e29.014766612853617,n1,n1,arrow
e11.166774636612065,n1,n1,arrow
e2.656456021869638,n1,n1,arrow
e22.8906282933101,n1,n1,arrow
e10.270974534375362,n1,n1,arrow
e16.10284712083578,n1,n1,arrow
e1.7996251683387643,n1,n1,arrow
e29.790868407352335,n1,n1,arrow
e4.806586362582145,n1,n1,arrow
e35.377035270154835,n1,n1,arrow
e7.122539697156081,n1,n1,arrow
e16.423742633359474,n1,n1,arrow
e30.804687635639702,n1,n1,arrow
e28.80776111303611,n1,n1,arrow
e14.211714426878462,n1,n1,arrow
e23.06774816710177,n1,n1,arrow
e35.097578477525005,n1,n1,arrow
e33.68341986574975,n1,n1,arrow
e9.068039815211604,n1,n1,arrow
e8.967485059357653,n1,n1,arrow
e35.049527748431025,n1,n1,arrow
e15.056938587850368,n1,n1,arrow
e24.731203120835207,n1,n1,arrow
e2.385432456633173,n1,n1,arrow
e10.974901556712183,n1,n1,arrow
e16.020723371587913,n1,n1,arrow
e18.16192981500655,n1,n1,arrow
e12.482441180293778,n1,n1,arrow
e3.949575694033456,n1,n1,arrow
e36.63707206801148,n1,n1,arrow
e36.14333695866205,n1,n1,arrow
e15.135423079053426,n1,n1,arrow
e31.950122624715206,n1,n1,arrow
e5.712474246211908,n1,n1,arrow
e32.350737913681925,n1,n1,arrow
e3.6702742215088096,n1,n1,arrow
e1.335345886594631,n1,n1,arrow
e23.846764884546243,n1,n1,arrow
e22.823219210604396,n1,n1,arrow
e16.518524612260926,n1,n1,arrow
e3.4689679069388237,n1,n1,arrow
e26.32693450397217,n1,n1,arrow
e23.96537325356167,n1,n1,arrow
e31.980208493556436,n1,n1,arrow
e14.92110949222598,n1,n1,arrow
e11.566316397652107,n1,n1,arrow
e23.853308337350658,n1,n1,arrow
e33.28690504214014,n1,n1,arrow
e31.8575378569156,n1,n1,arrow
e28.068332447034123,n1,n1,arrow
e33.74064201803869,n1,n1,arrow
e29.23036530255405,n1,n1,arrow
e6.945619239346561,n1,n1,arrow
e30.68549404763168,n1,n1,arrow
e17.88113477144015,n1,n1,arrow
e33.60190821871413,n1,n1,arrow
e35.18891764969877,n1,n1,arrow
e1.4308017084039892,n1,n1,arrow
e7.002623429748072,n1,n1,arrow
e18.441418872950347,n1,n1,arrow
e20.64989195940041,n1,n1,arrow
e34.30568332571602,n1,n1,arrow
e4.9962237362627056,n1,n1,arrow
e16.51515433274356,n1,n1,arrow
e14.656391011487194,n1,n1,arrow
e24.100713265938193,n1,n1,arrow
e31.28675191055833,n1,n1,arrow
e8.803598521265307,n1,n1,arrow
e24.133067615329203,n1,n1,arrow
e23.08473866672697,n1,n1,arrow
e1.8441815021901398,n1,n1,arrow
e31.467269753840267,n1,n1,arrow
e9.161051739483597,n1,n1,arrow
e31.41646581165161,n1,n1,arrow
e32.916383758252536,n1,n1,arrow
e9.624869279966688,n1,n1,arrow
e26.23361216753053,n1,n1,arrow
e30.17237640348383,n1,n1,arrow
e30.628878442778557,n1,n1,arrow
e33.18108794150464,n1,n1,arrow
e28.03458039024268,n1,n1,arrow
e17.92458225480206,n1,n1,arrow
e34.11323844097669,n1,n1,arrow
e15.586238580566178,n1,n1,arrow
e15.66322154002057,n1,n1,arrow
e1.102625123005071,n1,n1,arrow
e20.022335788949626,n1,n1,arrow
e17.881958113583647,n1,n1,arrow
e27.95963019227619,n1,n1,arrow
e27.24421309987472,n1,n1,arrow
e34.388466055742235,n1,n1,arrow
e14.842914643793497,n1,n1,arrow
e19.02493198347937,n1,n1,arrow
e12.455226833755898,n1,n1,arrow
e15.15167034308592,n1,n1,arrow
e31.368515204592924,n1,n1,arrow
e22.962028330259074,n1,n1,arrow
e24.973102690988814,n1,n1,arrow
e25.410877675177012,n1,n1,arrow
e14.857219855148024,n1,n1,arrow
e29.72629658576695,n1,n1,arrow
e27.55090177744303,n1,n1,arrow
e15.557130736617275,n1,n1,arrow
e25.762978470488257,n1,n1,arrow
e4.801015086903264,n1,n1,arrow
e29.364641722354442,n1,n1,arrow
e18.15648158221046,n1,n1,arrow
e33.43880086469724,n1,n1,arrow
e25.605581581316287,n1,n1,arrow
e31.149838984939457,n1,n1,arrow
e11.067093039063828,n1,n1,arrow
e10.60829902945344,n1,n1,arrow
e16.095545062989522,n1,n1,arrow
e25.40736104089113,n1,n1,arrow
e2.598344002125124,n1,n1,arrow
e3.0865681554772357,n1,n1,arrow
e29.345257129386876,n1,n1,arrow
e1.7612688798520522,n1,n1,arrow
e13.61339562118384,n1,n1,arrow
e25.321661579107477,n1,n1,arrow
e26.52788532961064,n1,n1,arrow
e18.540107110686503,n1,n1,arrow
e12.87366016773602,n1,n1,arrow
e6.401326407421216,n1,n1,arrow
e33.210586908534644,n1,n1,arrow
e5.836206037275248,n1,n1,arrow
e18.37725973693593,n1,n1,arrow
e30.628496702712884,n1,n1,arrow
e14.060987867008649,n1,n1,arrow
e14.692145424773686,n1,n1,arrow
e15.671703500712574,n1,n1,arrow
e30.909407703493784,n1,n1,arrow
e3.823790005951868,n1,n1,arrow
e34.79920513860344,n1,n1,arrow
e24.170150844541077,n1,n1,arrow
e16.160982940587566,n1,n1,arrow
e30.9942367368619,n1,n1,arrow
e17.7254142198125,n1,n1,arrow
e12.431234221493291,n1,n1,arrow
e14.575162616630156,n1,n1,arrow
e1.7411361020724783,n1,n1,arrow
e12.00137306817986,n1,n1,arrow
e9.506004356887694,n1,n1,arrow
e11.035834237605592,n1,n1,arrow
e14.610015826466624,n1,n1,arrow
e32.83563008506471,n1,n1,arrow
e1.6863436452248277,n1,n1,arrow
e3.4066956198249896,n1,n1,arrow
e11.547209963174716,n1,n1,arrow
e32.05237007875394,n1,n1,arrow
e22.181975133127466,n1,n1,arrow
e0.41325145592403145,n1,n1,arrow
e13.23453758353435,n1,n1,arrow
e17.446694793671064,n1,n1,arrow
e31.539125220590318,n1,n1,arrow
e35.625027993896495,n1,n1,arrow
e24.147248189493784,n1,n1,arrow
e11.8539319586621,n1,n1,arrow
e2.4219247154777146,n1,n1,arrow
e27.01492100153928,n1,n1,arrow
e24.320268656512447,n1,n1,arrow
e1.370113419659332,n1,n1,arrow
e21.700444742918265,n1,n1,arrow
e4.5825487535659075,n1,n1,arrow
e8.083015258326427,n1,n1,arrow
e13.795487071050827,n1,n1,arrow
e13.213057818232008,n1,n1,arrow
e35.400637294511554,n1,n1,arrow
e6.291545219509335,n1,n1,arrow
e1.5857859967022656,n1,n1,arrow
e13.564176186547561,n1,n1,arrow
e18.455379498031018,n1,n1,arrow
e11.129525362406719,n1,n1,arrow
e31.264088151795963,n1,n1,arrow
e32.568525539345714,n1,n1,arrow
e7.954271386623236,n1,n1,arrow
e34.83422712589003,n1,n1,arrow
e30.75719788081756,n1,n1,arrow
e5.504014784022383,n1,n1,arrow
e29.65589875317692,n1,n1,arrow
e17.330427756423656,n1,n1,arrow
e13.253934912182952,n1,n1,arrow
e7.112273820025544,n1,n1,arrow
e8.77444422087683,n1,n1,arrow
e8.059066952776055,n1,n1,arrow
e20.017321341895453,n1,n1,arrow
e30.824023232111823,n1,n1,arrow
e19.700243493695204,n1,n1,arrow
e16.319531020125126,n1,n1,arrow
e24.92814504570341,n1,n1,arrow
e33.520813252770346,n1,n1,arrow
e23.348026631264254,n1,n1,arrow
e35.055196699981856,n1,n1,arrow
e19.077386319378814,n1,n1,arrow
e11.861998296091516,n1,n1,arrow
e6.48615338654958,n1,n1,arrow
e27.98640548767688,n1,n1,arrow
e21.175060443646196,n1,n1,arrow
e35.71404538604221,n1,n1,arrow
e21.94493466503389,n1,n1,arrow
e24.671133882527787,n2,n2,arrow
e5.651316793820891,n2,n2,arrow
e32.58555518822495,n2,n2,arrow
e33.192679520742914,n2,n2,arrow
e10.67311079814757,n2,n2,arrow
e33.57115460674087,n2,n2,arrow
e8.389556080161476,n2,n2,arrow
e35.76689663159817,n2,n2,arrow
e13.993178855963578,n2,n2,arrow
e30.887310319604275,n2,n2,arrow
e16.668042024977918,n2,n2,arrow
e17.506225258600193,n2,n2,arrow
e25.619160420862098,n2,n2,arrow
e35.259713777595735,n2,n2,arrow
e21.82654289125914,n2,n2,arrow
e28.93255432387139,n2,n2,arrow
e1.513023184407729,n2,n2,arrow
e9.093063480947027,n2,n2,arrow
e20.19468795260373,n2,n2,arrow
e1.7457315430196871,n2,n2,arrow
e17.0340526860562,n2,n2,arrow
e14.350867995600204,n2,n2,arrow
e15.67077528191485,n2,n2,arrow
e19.5715162422426,n2,n2,arrow
e20.395098689904607,n2,n2,arrow
e6.351010721062669,n2,n2,arrow
e28.95063402394251,n2,n2,arrow
e17.99457466954419,n2,n2,arrow
e21.465969301561184,n2,n2,arrow
e26.123070013622236,n2,n2,arrow
e24.56097252902277,n2,n2,arrow
e36.420038892543296,n2,n2,arrow
e3.938553705134024,n2,n2,arrow
e3.752642144012307,n2,n2,arrow
e1.3187544030029619,n2,n2,arrow
e7.895807521444489,n2,n2,arrow
e24.170117360548133,n2,n2,arrow
e26.010452698039135,n2,n2,arrow
e18.90447659512163,n2,n2,arrow
e1.042543201126003,n2,n2,arrow
e33.533720203753084,n2,n2,arrow
e3.290758596019587,n2,n2,arrow
e31.53019833292065,n2,n2,arrow
e34.99152442007044,n2,n2,arrow
e11.752084642818431,n2,n2,arrow
e22.171569611826037,n2,n2,arrow
e2.0827099905893727,n2,n2,arrow
e23.72258227285999,n2,n2,arrow
e6.453814508199633,n2,n2,arrow
e6.3187822719433,n2,n2,arrow
e15.018151227661448,n2,n2,arrow
e23.29910983707777,n2,n2,arrow
e36.67965837380643,n2,n2,arrow
e20.593751499377806,n2,n2,arrow
e27.505756035513024,n2,n2,arrow
e22.05480039941157,n2,n2,arrow
e15.801112748486965,n2,n2,arrow
e14.907080313994499,n2,n2,arrow
e32.81830892253064,n2,n2,arrow
e5.385185056091402,n2,n2,arrow
e25.90818110400511,n2,n2,arrow
e17.289709511271873,n2,n0,arrow
e19.120133610504944,n2,n2,arrow
e4.67692297738091,n2,n1,arrow
e7.077689527276174,n2,n2,arrow
e8.660267324992084,n2,n2,arrow
e30.65221883726233,n2,n2,arrow
e26.119625026866274,n2,n2,arrow
e34.398861270482485,n2,n2,arrow
e34.84221801085731,n2,n2,arrow
e30.824178805127982,n2,n2,arrow
e4.5870853342274565,n2,n2,arrow
e20.999780170006318,n2,n2,arrow
e17.947466604014917,n2,n2,arrow
e30.235807137644592,n2,n2,arrow
e23.020052568531867,n2,n2,arrow
e36.5611138933554,n2,n2,arrow
e19.742967262459835,n2,n2,arrow
e7.785587693290806,n2,n2,arrow
e6.069738787184613,n2,n2,arrow
e11.002593918667436,n2,n2,arrow
e6.508924221056769,n2,n2,arrow
e35.437929061314435,n2,n2,arrow
e30.100490451774846,n2,n2,arrow
e17.14024829947226,n2,n2,arrow
e13.46667785539846,n2,n2,arrow
e17.624039045062066,n2,n2,arrow
e26.07222714248631,n2,n3,arrow
e34.7445846874139,n2,n2,arrow
e1.500848895890755,n2,n2,arrow
e20.11457210829942,n2,n2,arrow
e20.086588995177895,n2,n2,arrow
e26.990494672847586,n2,n2,arrow
e0.8362457583736045,n2,n2,arrow
e5.110878599215491,n2,n2,arrow
e15.557224789797166,n2,n2,arrow
e32.52484846674172,n2,n2,arrow
e30.00057434973374,n2,n2,arrow
e0.43906672544689385,n2,n2,arrow
e7.794860941007551,n2,n2,arrow
e16.5598932684815,n2,n2,arrow
e18.897763240496317,n2,n2,arrow
e21.98400363629779,n2,n2,arrow
e5.128638238972672,n2,n2,arrow
e6.819434834829875,n2,n4,arrow
e10.488461299483792,n2,n2,arrow
e29.076106312802782,n2,n2,arrow
e1.9120156658062455,n2,n2,arrow
e31.500200067018742,n2,n2,arrow
e9.581977724760547,n2,n2,arrow
e24.790682787340202,n2,n2,arrow
e26.507442688721984,n2,n2,arrow
e5.558293326201761,n2,n2,arrow
e17.233839573627893,n2,n2,arrow
e34.692883452057295,n2,n2,arrow
e20.822656230304457,n2,n2,arrow
e22.826450537348318,n2,n2,arrow
e1.088468755648526,n2,n2,arrow
e8.217190516466626,n2,n2,arrow
e18.60364365776477,n2,n2,arrow
e1.8776940287518993,n2,n2,arrow
e6.416325154664268,n2,n2,arrow
e20.925810023662386,n2,n2,arrow
e4.950183546160821,n2,n2,arrow
e12.374985727187932,n2,n2,arrow
e33.27221838197904,n2,n2,arrow
e33.37081440446267,n2,n2,arrow
e14.802848204917668,n2,n2,arrow
e21.685240781400765,n2,n5,arrow
e23.19396388754343,n2,n2,arrow
e11.577926567208733,n2,n2,arrow
e35.704610861661145,n2,n2,arrow
e6.646750858706332,n2,n2,arrow
e31.528557606718458,n2,n2,arrow
e35.976734456318155,n2,n2,arrow
e30.215660428839392,n2,n2,arrow
e27.557068734600808,n2,n2,arrow
e23.914984790388058,n2,n2,arrow
e28.56336153309408,n2,n2,arrow
e7.340388230346855,n2,n2,arrow
e36.32907616163705,n2,n2,arrow
e31.739397755706936,n2,n2,arrow
e22.717912834716824,n2,n2,arrow
e31.259078641937187,n2,n2,arrow
e25.40049997687915,n2,n2,arrow
e28.92028068817868,n2,n2,arrow
e0.03248111414231425,n2,n6,arrow
e0.3413624909989941,n2,n2,arrow
e25.44139727653593,n2,n2,arrow
e26.212023293577317,n2,n2,arrow
e34.663978485419356,n2,n2,arrow
e4.934613167990212,n2,n2,arrow
e12.94261250677934,n2,n2,arrow
e33.41830216294085,n2,n2,arrow
e27.090998106799336,n2,n2,arrow
e16.125133554426707,n2,n2,arrow
e4.92722512623485,n2,n2,arrow
e4.824325765877989,n2,n2,arrow
e15.307378858197355,n2,n2,arrow
e16.257534932388793,n2,n2,arrow
e10.274493118521809,n2,n2,arrow
e22.6043921113085,n2,n7,arrow
e1.1768043675668776,n2,n2,arrow
e21.47382009501825,n2,n2,arrow
e1.844726620141213,n2,n2,arrow
e20.950949831290405,n2,n2,arrow
e6.890565501582872,n2,n2,arrow
e1.6219906153900694,n2,n2,arrow
e34.10329999264302,n2,n2,arrow
e4.90637107952597,n2,n8,arrow
e29.055951472938293,n2,n2,arrow
e12.935700354228576,n2,n2,arrow
e11.347231209226704,n2,n2,arrow
e31.224647910173903,n2,n2,arrow
e17.30260850873755,n2,n2,arrow
e12.051806270117236,n2,n2,arrow
e10.586352844095632,n2,n2,arrow
e6.148272059220675,n2,n2,arrow
e33.63426360430166,n2,n2,arrow
e34.25123258447993,n2,n2,arrow
e35.19738898065096,n2,n2,arrow
e28.18054789943217,n2,n2,arrow
e19.598200391381383,n2,n2,arrow
e31.331479649519817,n2,n2,arrow
e23.431325094062746,n2,n2,arrow
e5.988126650038254,n2,n2,arrow
e36.45783545225278,n2,n2,arrow
e9.302123574206885,n2,n2,arrow
e32.802165791742965,n2,n2,arrow
e29.114926416474656,n2,n2,arrow
e28.6214831348304,n2,n2,arrow
e27.948935354015124,n2,n2,arrow
e22.23679574976966,n2,n9,arrow
e17.293784407343157,n2,n2,arrow
e35.12476844754641,n2,n2,arrow
e25.783947404648348,n2,n2,arrow
e15.9598539772367,n2,n2,arrow
e33.052006332627215,n2,n2,arrow
e5.518463810529508,n2,n2,arrow
e22.523597651005634,n2,n2,arrow
e4.02970181841183,n2,n2,arrow
e10.63834376522908,n2,n2,arrow
e21.58244242308602,n2,n2,arrow
e24.330168380812836,n2,n2,arrow
e9.107752484482926,n2,n2,arrow
e25.704755818134014,n2,n2,arrow
e18.70213486823897,n2,n2,arrow
e15.6648826254511,n2,n2,arrow
e9.588706089266186,n2,n2,arrow
e32.73832706990504,n2,n2,arrow
